id_cliente,edad,ingresos_mensuales,gasto_mensual_promedio,score_crediticio,transacciones_mes,tarjeta_asignada
75580,47,65825.14,31193.89,699,28,Platinum
16751,23,36056.67,25324.36,618,13,Gold
27735,25,22068.82,8530.84,623,17,Gold
38467,48,27474.13,16731.26,577,6,Gold
66147,58,50950.08,17923.02,790,33,Platinum
79078,63,63852.57,22247.69,730,25,Platinum
27455,34,14553.83,8849.07,644,15,Gold
6530,44,20987.85,11610.01,612,12,Gold
99890,71,146781.91,49525.68,780,35,Black
32417,48,15132.88,9340.4,650,14,Gold
73748,58,55733.81,23350.58,703,32,Platinum
68037,38,62717.59,28158.88,779,34,Platinum
99096,65,144114.43,55771.66,785,50,Black
52224,48,25813.03,17326.48,664,17,Gold
66400,58,74649.34,24364.75,746,25,Platinum
74112,42,59239.68,34856.48,668,27,Platinum
38964,33,15982.79,8293.32,658,20,Gold
30724,43,27545.34,16297.36,654,24,Gold
26308,49,29615.07,14000.79,644,14,Gold
93876,39,121778.33,37745.79,812,48,Black
44618,34,30720.14,13763.05,638,11,Gold
14953,41,28502.49,13198.36,632,19,Gold
75441,44,52993.9,24322.6,711,24,Platinum
71683,40,74067.32,29398.84,720,27,Platinum
79445,42,64708.38,29381.83,687,27,Platinum
37898,32,24014.26,11671.52,630,16,Gold
66054,61,75227.38,27983.47,678,25,Platinum
91325,46,77429.73,23834.65,799,40,Black
70246,61,69935.24,27470.26,741,28,Platinum
78745,31,77619.82,24446.47,723,33,Platinum
24046,27,23996.68,14708.44,648,17,Gold
55252,43,18069.47,8373.89,568,21,Gold
76202,51,55213.46,34032.59,736,28,Platinum
71770,48,62778.19,34703.36,734,25,Platinum
9158,25,27868.84,16021.12,671,8,Gold
7629,22,16968.72,10682.36,712,16,Gold
56736,31,26428.43,16025.45,708,10,Gold
47584,41,23438.18,14424.16,705,16,Gold
79801,63,70993.37,39784.29,675,27,Platinum
55963,47,28693.86,13199.65,574,16,Gold
99041,37,118738.9,37314.51,778,43,Black
23882,24,34552.18,17175.84,630,10,Gold
96089,59,176965.74,79505.86,782,38,Black
86642,35,47770.79,22842.21,749,29,Platinum
88806,54,67475.77,39853.76,710,21,Platinum
29376,33,26781.4,14758.97,652,6,Gold
33776,44,27579.02,16567.09,664,11,Gold
69879,56,71417.86,24015.64,739,22,Platinum
90454,61,160361.73,39615.84,789,54,Black
59278,33,27273.46,13264.1,623,15,Gold
95499,69,138512.59,60056.03,791,46,Black
49482,37,22069.06,15610.06,644,16,Gold
19854,34,21768.21,8369.52,735,23,Gold
52668,48,26293.33,15226.32,678,17,Gold
15789,29,18972.09,5596.43,571,8,Gold
4032,40,17918.86,8366.08,678,13,Gold
86651,30,69025.02,30457.27,720,32,Platinum
40908,34,26747.42,12595.75,649,16,Gold
73090,57,65701.11,15251.17,746,28,Platinum
63639,36,61810.14,36611.59,734,29,Platinum
28256,33,15539.43,10953.84,620,13,Gold
92912,74,155490.22,39361.49,808,39,Black
34937,35,27107.95,14791.17,729,12,Gold
20093,29,18407.95,12740.98,652,16,Gold
25613,43,26795.14,15639.75,698,13,Gold
78975,61,66424.25,34626.09,710,37,Platinum
80489,40,65580.15,25177.17,743,30,Platinum
88264,50,79889.97,32836.99,782,25,Platinum
71754,57,68347.89,38097.5,734,25,Platinum
34922,36,24505.75,13898.35,673,11,Gold
74784,44,69866.41,30031.06,772,29,Platinum
11061,41,19093.99,11661.44,663,18,Gold
61458,53,54110.59,16258.66,706,31,Platinum
86550,32,101954.85,48382.48,751,31,Platinum
44477,45,32433.72,19141.43,636,15,Gold
96438,43,139137.95,60579.94,759,35,Black
58379,24,16284.78,7874.27,708,10,Gold
37631,23,17725.23,10731.18,673,9,Gold
40058,34,24657.01,10396.66,648,21,Gold
43528,43,25561.24,9702.16,626,13,Gold
8040,23,36270.19,21379.4,667,24,Gold
68886,44,66474.07,24110.29,746,26,Platinum
387,31,26708.78,11443.49,682,15,Gold
90663,43,159071.85,42797.34,801,47,Black
7209,22,18648.19,11165.6,673,10,Gold
1404,27,28594.77,16577.23,651,7,Gold
7043,22,27303.99,13283.34,613,20,Gold
37108,40,31571.16,22061.56,643,10,Gold
97609,67,124601.66,61462.2,773,41,Black
6961,35,30583.41,14442.61,676,12,Gold
53972,23,22016.85,9114.64,637,15,Gold
89529,63,48545.83,23345.22,763,27,Platinum
50948,43,21129.42,9686.62,738,23,Gold
26263,22,21644.99,16111.47,705,20,Gold
27687,36,14737.69,10184.83,610,19,Gold
10330,33,30327.12,19195.34,632,17,Gold
72188,30,66146.24,29750.93,758,33,Platinum
46078,27,18716.14,8629.25,654,21,Gold
44770,42,26022.42,16929.37,580,16,Gold
25819,30,18045.97,6964.26,567,6,Gold
30519,27,17804.39,11344.87,676,17,Gold
88938,52,66674.69,30956.49,740,34,Platinum
32512,46,30581.81,16594.23,698,15,Gold
99744,36,69505.09,28397.14,791,43,Black
11116,38,27446.06,13719.2,714,17,Gold
85785,32,54323.57,31694.89,755,29,Platinum
95110,59,107532.58,23731.25,774,35,Black
11912,24,18426.26,6666.35,693,19,Gold
36929,33,25634.37,15510.26,631,25,Gold
25465,23,27458.31,15422.97,663,24,Gold
79726,59,60861.3,40179.95,678,24,Platinum
86613,43,70786.88,29791.63,737,26,Platinum
38099,28,22801.18,10925.88,688,12,Gold
92342,36,156484.93,20189.67,767,50,Black
12304,49,27024.71,11567.43,634,13,Gold
61368,41,59742.11,24987.98,694,31,Platinum
13423,31,21880.8,11839.51,649,14,Gold
38097,32,23230.4,12814.05,627,18,Gold
11066,47,23364.63,14914.49,647,20,Gold
70957,63,78205.78,36429.25,672,33,Platinum
65673,34,71405.44,30281.23,793,32,Platinum
83389,33,83740.02,29715.86,796,29,Platinum
87690,33,68279.38,30449.97,700,22,Platinum
16559,24,29298.48,18838.08,646,15,Gold
70692,48,58213.32,29311.42,760,28,Platinum
80881,42,78520.67,21134.39,698,28,Platinum
76899,58,72246.27,28134.32,720,34,Platinum
48829,42,25203.4,15215.69,667,13,Gold
96072,36,148664.88,71133.86,790,48,Black
75194,38,45933.7,20021.25,698,31,Platinum
48602,22,17900.93,6072.37,683,19,Gold
13899,25,25100.14,18214.32,640,13,Gold
88102,45,68909.25,41301.85,759,14,Platinum
10176,45,23997.14,15756.83,672,10,Gold
33780,48,12713.0,6815.21,644,13,Gold
58145,26,20816.28,11083.4,676,16,Gold
79465,61,69970.81,22575.4,767,30,Platinum
77646,62,68818.6,35464.02,758,25,Platinum
60855,54,64427.36,35247.27,761,20,Platinum
44340,35,25488.64,16874.96,684,9,Gold
83384,49,66579.7,29699.48,726,22,Platinum
98440,61,151073.07,40661.53,763,43,Black
68461,52,78456.09,30703.86,728,27,Platinum
84028,41,62334.36,18102.76,753,25,Platinum
77703,45,56961.68,24845.37,708,21,Platinum
58867,22,32218.09,18946.69,672,17,Gold
36623,27,22299.91,11509.09,681,20,Gold
9055,39,16277.34,8760.54,692,9,Gold
49070,34,33156.09,20656.01,648,18,Gold
96947,69,133531.89,41889.89,788,36,Black
61432,63,53650.02,25162.57,714,31,Platinum
41141,46,24782.56,10445.34,660,15,Gold
92192,47,85415.19,3593.64,795,51,Black
94827,40,143169.18,78302.53,778,44,Black
67207,64,83245.69,35581.23,720,31,Platinum
44134,33,24986.97,15497.4,623,16,Gold
19167,38,23571.18,15739.26,621,17,Gold
5728,38,23847.07,11351.13,604,22,Gold
83232,55,63115.63,26618.44,740,29,Platinum
90121,74,137980.7,53861.68,815,43,Black
22367,31,18227.0,10601.92,601,11,Gold
8206,31,22766.78,12778.94,622,23,Gold
52089,43,27602.6,14605.72,569,15,Gold
18976,45,21527.48,12804.73,611,21,Gold
56157,32,18805.81,8048.97,722,17,Gold
70983,45,62362.65,24450.14,772,31,Platinum
71041,63,67657.73,24780.2,686,28,Platinum
80844,51,72322.97,40670.27,681,25,Platinum
19138,31,27140.29,15239.7,610,13,Gold
82425,63,61800.93,28677.54,700,29,Platinum
1293,39,24969.65,10115.71,680,20,Gold
68625,62,70731.67,20897.12,753,31,Platinum
86541,32,72620.6,30995.36,727,32,Platinum
29186,22,23547.68,14449.69,664,15,Gold
86749,48,64068.98,27600.71,673,40,Platinum
85961,42,42707.91,23002.44,732,27,Platinum
44704,37,15300.29,8544.06,619,12,Gold
27627,48,24276.99,14710.04,680,20,Gold
78075,41,50640.86,28023.18,740,20,Platinum
33933,25,30711.93,13829.13,650,10,Gold
4542,40,34725.98,17453.56,695,15,Gold
13663,34,32793.14,15314.64,640,17,Gold
13653,47,31714.78,14231.47,595,16,Gold
95555,66,119107.41,63040.25,747,59,Black
83578,53,72300.77,22912.51,746,26,Platinum
35887,26,28772.0,15960.35,692,12,Gold
99656,36,173754.68,81809.13,793,40,Black
93310,54,145671.93,38043.41,792,47,Black
22870,37,24716.69,16134.07,652,12,Gold
46807,41,17093.29,6269.63,582,27,Gold
89735,51,86598.78,38393.18,734,33,Platinum
94816,71,110054.98,30625.95,771,43,Black
98696,69,152506.11,30666.82,797,53,Black
55960,23,26737.68,16897.96,666,13,Gold
92558,63,130837.62,51464.42,830,47,Black
31332,24,22341.91,13350.03,651,15,Gold
82391,46,53662.85,21645.16,782,30,Platinum
37516,42,24338.43,12831.91,653,16,Gold
18874,25,22049.87,10731.47,697,12,Gold
18537,31,19147.43,9689.98,615,16,Gold
82610,45,69140.15,34759.11,719,25,Platinum
26287,23,26105.13,12715.09,703,11,Gold
79138,33,47332.43,19579.33,716,28,Platinum
86169,36,70432.37,26006.04,765,23,Platinum
5259,30,16864.98,9839.67,613,15,Gold
81474,48,76866.27,29254.54,697,27,Platinum
94866,38,210611.5,98406.62,784,40,Black
13428,29,19713.74,9026.92,657,13,Gold
67722,63,77207.27,31007.18,705,37,Platinum
81906,30,55080.54,24545.68,692,25,Platinum
2690,27,28062.34,16591.7,678,12,Gold
35140,28,21239.08,14251.97,675,21,Gold
76156,50,68433.07,23487.48,753,30,Platinum
6989,22,24887.82,13714.93,629,12,Gold
59318,31,35859.36,20504.7,694,10,Gold
46386,32,26864.88,12826.35,649,17,Gold
21643,22,26119.23,14599.01,660,12,Gold
58124,46,24770.29,11972.67,680,9,Gold
10385,47,23324.28,10395.75,650,17,Gold
17865,38,18950.17,10733.37,654,15,Gold
53769,42,21412.37,14557.6,694,12,Gold
40690,33,21496.64,9094.78,651,16,Gold
33326,25,26312.13,17452.64,665,28,Gold
77092,52,61056.81,30789.65,762,26,Platinum
68994,44,63925.45,22671.67,737,29,Platinum
64712,31,70788.33,17022.22,695,19,Platinum
89890,58,50910.83,25017.13,763,20,Platinum
6675,26,29680.28,17130.03,669,13,Gold
63345,46,56973.83,18076.01,748,28,Platinum
34619,30,26886.04,9859.22,661,14,Gold
84502,52,67676.57,22332.19,701,21,Platinum
16534,22,35395.78,15494.18,610,25,Gold
89729,50,63614.23,27126.96,741,29,Platinum
73900,53,66179.3,18218.12,785,29,Platinum
21075,37,32909.38,20240.54,600,9,Gold
50316,22,32859.24,15003.57,679,17,Gold
5610,49,25188.48,10482.41,670,9,Gold
68218,52,62189.79,28784.18,680,23,Platinum
77717,54,72449.71,32443.81,765,26,Platinum
90285,52,112148.9,56771.63,789,45,Black
10693,39,30342.75,20708.59,630,15,Gold
99232,68,90784.26,26704.45,767,49,Black
44252,30,24422.69,10012.41,681,10,Gold
34010,25,19586.65,10830.41,677,20,Gold
19033,41,21803.92,12915.83,648,11,Gold
15932,34,24792.41,12989.83,651,20,Gold
58790,36,28936.7,12127.34,701,19,Gold
55602,40,25518.78,14258.52,747,14,Gold
10443,32,24564.92,13654.07,719,19,Gold
73293,32,63874.83,21550.07,763,27,Platinum
45925,45,19601.06,13770.22,665,18,Gold
34125,30,23578.27,16130.29,661,15,Gold
44259,49,25276.13,12101.39,605,12,Gold
94398,67,105340.5,56443.92,798,55,Black
22263,34,18998.4,8725.61,691,12,Gold
53165,46,24201.63,11944.41,627,18,Gold
6805,27,20680.1,10914.81,690,16,Gold
81065,40,84670.66,50389.61,721,21,Platinum
67206,37,89492.43,34590.77,758,38,Platinum
49045,30,33011.57,15995.02,666,9,Gold
18467,41,25390.58,12003.67,633,10,Gold
20409,45,33370.1,19303.47,644,15,Gold
22546,32,22640.78,11317.62,649,14,Gold
17919,37,25421.71,16149.91,666,12,Gold
47284,32,19263.1,10240.45,633,18,Gold
47507,33,19136.83,11871.04,630,14,Gold
57824,42,29297.96,17069.86,685,11,Gold
56476,23,25239.62,15276.14,638,16,Gold
61321,37,79311.98,40948.45,725,25,Platinum
51101,37,23810.26,13661.68,683,18,Gold
5655,38,20620.79,10745.39,618,17,Gold
88037,38,75937.26,27396.19,727,30,Platinum
90262,48,133705.9,57876.68,776,44,Black
33979,30,25256.88,14631.61,692,17,Gold
91086,60,131881.73,38000.09,791,41,Black
50273,34,24201.05,15018.28,657,15,Gold
33964,39,24068.28,18109.8,611,16,Gold
71354,40,66064.24,24458.28,758,30,Platinum
74458,55,59519.2,30740.74,748,28,Platinum
79299,41,77729.76,36068.02,714,22,Platinum
83712,34,60464.68,22036.62,733,25,Platinum
57665,34,25674.6,12833.78,722,13,Gold
19108,49,28512.52,15995.31,624,9,Gold
70653,63,51498.58,27372.65,748,27,Platinum
81030,44,75228.3,28087.88,734,33,Platinum
95941,52,160935.18,76743.4,748,59,Black
23323,47,28817.61,17558.39,671,15,Gold
63823,34,53717.17,23849.71,736,29,Platinum
70926,61,79498.98,33994.91,665,37,Platinum
58350,33,20078.77,8126.34,669,7,Gold
63569,30,53943.02,23910.89,699,25,Platinum
79333,36,62033.09,20069.82,760,33,Platinum
23580,37,27008.63,11972.62,632,12,Gold
71210,43,85272.19,41402.57,705,30,Platinum
67114,54,68727.23,19638.77,759,25,Platinum
5654,34,30641.2,13299.47,661,16,Gold
87721,56,79802.95,45259.3,807,27,Platinum
56233,23,19385.35,11075.5,626,16,Gold
62282,58,62581.44,19441.85,725,23,Platinum
33507,32,27044.27,12015.41,574,14,Gold
6325,37,22542.19,7238.21,628,12,Gold
20466,28,20104.1,12902.44,640,17,Gold
10509,28,27460.02,12983.31,630,13,Gold
61885,59,61713.28,14923.84,714,29,Platinum
93516,39,95872.51,23136.24,819,48,Black
96729,38,158052.56,50526.6,774,48,Black
96060,52,124856.9,52018.37,790,52,Black
41402,42,28636.85,13208.33,623,15,Gold
30704,43,30611.15,11633.73,716,20,Gold
95749,58,168288.81,54993.21,793,43,Black
50941,24,27272.7,13454.95,668,25,Gold
11572,28,23734.57,11617.28,591,19,Gold
70485,59,59984.92,15434.09,719,27,Platinum
79417,55,65336.17,24278.05,736,32,Platinum
19339,37,22041.78,15158.56,656,12,Gold
88999,45,82050.73,21528.06,736,23,Platinum
21842,43,15229.25,8832.96,606,24,Gold
93881,65,117411.73,41810.05,771,51,Black
98131,47,125985.33,51386.92,790,63,Black
59391,38,18781.62,10611.54,688,15,Gold
56163,35,26937.03,10275.19,645,17,Gold
36950,26,28673.1,18744.65,689,8,Gold
27716,39,33420.19,24262.61,709,12,Gold
72999,54,79916.55,37063.52,779,22,Platinum
52976,46,20253.93,13595.6,577,12,Gold
95845,73,112287.26,44978.81,759,35,Black
58588,39,24589.88,14340.23,687,10,Gold
53752,46,24066.33,15836.45,616,15,Gold
29113,37,21788.39,13280.4,615,14,Gold
3581,37,35623.86,25304.62,703,25,Gold
48837,24,30137.35,17143.99,681,10,Gold
59189,42,33949.09,22046.71,594,17,Gold
93838,73,142230.16,60756.81,792,57,Black
68039,64,55430.83,36137.63,698,29,Platinum
72318,46,86195.94,29195.42,725,19,Platinum
87211,31,82264.44,27558.0,798,29,Platinum
51367,26,26126.12,12542.55,636,18,Gold
17612,35,20937.65,11203.5,633,9,Gold
24564,44,28201.69,9506.26,610,14,Gold
29673,43,23447.72,12272.79,618,13,Gold
7625,46,38609.56,20549.26,692,14,Gold
12574,38,16706.13,11310.03,557,15,Gold
53824,47,29634.56,14231.76,623,16,Gold
8695,30,24827.18,11674.65,644,18,Gold
98764,73,170345.99,26409.53,762,34,Black
86844,61,81677.45,24156.2,776,27,Platinum
96590,44,149891.9,59560.16,779,47,Black
73388,31,57856.37,19537.4,741,22,Platinum
9333,41,22127.57,12357.07,633,13,Gold
75416,47,47537.26,33654.06,685,36,Platinum
67839,35,57525.43,19450.95,724,29,Platinum
5130,46,25489.14,10381.62,666,10,Gold
47293,48,24576.75,14380.45,614,11,Gold
71163,53,53935.99,25363.19,748,25,Platinum
15802,34,27224.37,12487.08,595,12,Gold
99445,60,142229.07,37108.28,760,60,Black
14114,29,22550.28,13395.91,669,14,Gold
64678,32,71698.57,40578.73,698,24,Platinum
23313,43,20364.29,9459.25,619,17,Gold
34106,41,24361.8,15285.62,704,12,Gold
70273,36,78955.47,28339.16,740,36,Platinum
44550,26,28172.59,15417.38,639,12,Gold
83995,35,82820.15,32990.06,695,30,Platinum
91740,64,86785.82,10149.93,811,37,Black
98547,52,174039.64,48183.21,843,45,Black
7925,33,23409.21,9766.11,646,10,Gold
85670,56,62882.29,28146.48,763,43,Platinum
64586,41,61915.7,35728.21,712,22,Platinum
67568,63,78110.5,38977.91,751,31,Platinum
26165,27,25796.36,15747.05,653,17,Gold
31925,26,24326.96,16458.13,648,10,Gold
9571,47,23120.08,12185.0,646,11,Gold
14573,24,26021.6,11174.22,603,16,Gold
21850,31,23724.89,13671.18,678,6,Gold
18813,28,21038.62,13648.0,664,21,Gold
2899,24,23562.76,15515.1,677,11,Gold
71179,56,67965.45,21808.8,743,43,Platinum
86245,61,69976.43,31655.94,811,28,Platinum
47831,34,17019.56,7947.22,624,15,Gold
57059,31,30964.84,13645.96,589,12,Gold
4397,22,20496.64,10618.92,728,17,Gold
45088,45,28993.23,10803.44,659,12,Gold
67711,60,70964.14,38688.73,689,40,Platinum
76338,50,52538.26,20982.0,734,26,Platinum
32,24,34261.39,20999.29,635,13,Gold
84617,57,59993.35,21379.34,757,31,Platinum
15850,34,34408.11,16466.4,631,18,Gold
98140,53,116063.9,36235.92,792,48,Black
80629,49,49467.8,20036.79,702,33,Platinum
38558,28,27160.57,17686.65,674,22,Gold
10586,46,18663.62,6212.78,595,24,Gold
37701,23,29354.44,17695.12,712,15,Gold
81747,43,75567.39,30662.72,760,30,Platinum
42746,46,28030.21,13358.74,647,10,Gold
7258,43,28244.41,19991.43,641,15,Gold
65312,43,66806.09,33136.3,749,19,Platinum
91828,68,100941.37,27572.35,774,39,Black
77459,59,56107.14,22784.1,724,35,Platinum
75433,47,63277.26,32402.66,733,32,Platinum
88836,35,38008.13,19401.08,774,32,Platinum
26979,45,24116.23,16333.09,702,10,Gold
42350,44,25833.38,12424.26,585,10,Gold
99239,64,90306.35,22001.68,819,46,Black
28334,46,28026.0,15339.44,656,18,Gold
95913,47,165776.28,70021.0,731,46,Black
46496,49,31622.77,20641.03,641,14,Gold
8327,33,24199.63,12846.34,677,9,Gold
98928,40,160246.18,58472.98,821,43,Black
67724,41,66391.67,37153.69,746,30,Platinum
7185,45,25215.15,11940.68,704,16,Gold
98833,52,189867.31,88881.95,825,38,Black
33440,30,19769.45,13038.72,670,14,Gold
12448,31,19033.11,8891.97,600,10,Gold
11842,24,20122.34,9151.92,702,15,Gold
35811,44,29965.5,12421.22,674,7,Gold
27492,46,16306.44,5879.14,645,6,Gold
80566,62,53640.94,24671.41,767,31,Platinum
89721,46,56716.97,32114.28,768,33,Platinum
33245,29,25840.46,12485.22,660,17,Gold
75150,46,89684.02,51428.26,768,21,Platinum
49753,29,25587.07,14149.46,671,13,Gold
51049,33,28484.4,16018.81,677,17,Gold
90937,40,120718.92,48118.92,760,50,Black
79337,52,80674.85,39263.82,755,24,Platinum
16802,44,25072.08,12750.64,638,19,Gold
64581,47,71682.92,39821.75,724,28,Platinum
72907,49,61651.99,26264.55,682,24,Platinum
32351,29,39487.69,18977.28,651,19,Gold
18111,27,25605.17,14789.62,576,13,Gold
58179,36,19531.84,13194.19,660,18,Gold
5393,29,25514.29,15687.44,612,8,Gold
86328,30,56111.53,23066.22,753,29,Platinum
96984,62,143790.28,56260.51,799,40,Black
93124,41,131783.45,42888.73,793,33,Black
98361,73,96951.37,5165.83,799,59,Black
25248,30,27112.42,15623.88,616,22,Gold
89461,50,71872.43,24337.17,715,30,Platinum
46949,47,26987.86,13981.1,706,9,Gold
46493,26,31190.73,15948.01,698,13,Gold
28901,27,25846.2,13839.19,678,13,Gold
20252,39,30836.95,19127.92,646,13,Gold
24371,42,26025.39,11717.42,664,17,Gold
74732,62,73031.14,43390.99,686,28,Platinum
66107,54,74849.93,29209.03,741,21,Platinum
31457,42,21424.35,13229.36,649,15,Gold
31744,32,25931.6,15147.95,713,15,Gold
31563,26,27112.6,11913.7,655,14,Gold
33845,29,24470.95,15738.26,704,8,Gold
34546,39,35229.15,21492.53,647,17,Gold
74025,62,45352.54,28144.4,758,36,Platinum
76665,45,61446.62,37124.68,749,27,Platinum
54951,45,27411.43,13902.89,655,7,Gold
72047,55,82647.75,51737.97,760,33,Platinum
8495,41,20062.39,10962.24,602,14,Gold
65351,43,62509.9,21423.91,617,31,Platinum
63447,33,54630.34,28857.35,722,32,Platinum
8961,38,27302.08,12091.53,664,18,Gold
26400,42,24326.31,13276.54,640,25,Gold
59166,41,22962.56,14028.43,659,9,Gold
58433,24,24423.52,16127.47,677,24,Gold
27864,38,23568.64,11192.3,587,17,Gold
53152,46,15824.94,11765.93,731,19,Gold
51215,29,26024.34,10054.26,596,25,Gold
82324,44,83317.4,43260.21,770,29,Platinum
86997,34,74145.91,29831.85,745,22,Platinum
51430,36,16418.48,9441.11,625,15,Gold
22090,36,23780.49,17070.44,628,14,Gold
19680,35,35586.86,21286.6,663,15,Gold
41750,34,23290.36,11728.73,684,13,Gold
16920,41,26550.88,18434.14,668,18,Gold
62165,31,70674.67,29100.65,687,18,Platinum
64005,51,76720.91,45853.33,729,31,Platinum
88282,50,47349.16,20024.65,741,29,Platinum
709,48,14590.35,11145.98,622,10,Gold
3275,46,20418.63,10158.67,624,13,Gold
97623,43,111456.25,15870.84,754,41,Black
67547,59,49757.72,20403.1,731,23,Platinum
47968,24,16262.47,6601.56,614,17,Gold
86243,40,71512.59,35485.56,779,24,Platinum
29758,40,26069.96,13166.68,692,15,Gold
33132,26,28159.44,12006.1,663,9,Gold
91103,46,167996.83,43885.95,790,47,Black
35683,28,22472.51,9775.5,665,12,Gold
57964,29,23558.78,10952.69,617,16,Gold
41841,26,28653.74,13577.33,609,15,Gold
67445,56,46586.61,28115.22,721,28,Platinum
37225,37,23069.75,12689.14,680,11,Gold
28337,39,27496.41,14755.12,619,17,Gold
84,38,22408.65,15149.56,599,9,Gold
51474,27,21658.69,11363.57,731,16,Gold
36997,38,20432.23,12012.46,550,19,Gold
68983,42,52120.6,30285.87,751,34,Platinum
85780,33,68195.64,21610.51,744,23,Platinum
56485,28,29802.67,21449.13,568,12,Gold
59537,27,23797.27,13669.68,650,15,Gold
37756,39,27332.63,18830.61,678,12,Gold
54147,29,21594.1,8480.12,667,17,Gold
17387,22,26387.4,15433.51,651,20,Gold
55498,33,34812.15,19041.12,714,9,Gold
24945,29,26276.19,16133.78,708,17,Gold
85114,43,58262.78,37870.25,669,34,Platinum
37376,35,25333.84,15548.81,663,14,Gold
72391,37,53168.93,23808.41,735,26,Platinum
26123,39,31852.01,20230.53,708,14,Gold
82298,47,64249.34,42286.84,728,34,Platinum
9030,44,21602.78,12087.63,612,17,Gold
39910,35,17208.13,11379.79,584,17,Gold
76197,62,57516.57,12977.55,685,16,Platinum
26171,39,25803.48,13325.19,625,21,Gold
18252,35,20770.33,9686.73,565,7,Gold
49498,33,17754.6,7747.49,652,18,Gold
41620,35,34487.71,18690.48,727,9,Gold
32952,37,26782.83,13022.67,665,15,Gold
16196,37,20742.04,9763.73,524,13,Gold
86963,32,61272.51,33413.67,731,32,Platinum
22695,22,25143.64,14826.64,649,11,Gold
72993,42,76431.28,40990.64,737,26,Platinum
41182,44,28899.07,15029.13,679,11,Gold
46786,22,20786.59,14650.09,640,19,Gold
77880,58,57072.14,22821.39,693,26,Platinum
15943,34,23138.41,13538.02,587,5,Gold
3747,40,14114.67,9073.47,663,20,Gold
32028,28,26182.48,17264.98,639,16,Gold
24783,26,25064.72,10495.91,645,12,Gold
