Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,7,Chiapas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,1,1,2,,,,,,,,
2026,7,Chiapas,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,1,0,1,1,,,,,,,,
2026,7,Chiapas,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,0,0,1,1,,,,,,,,
2026,7,Chiapas,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,4,0,5,2,,,,,,,,
2026,7,Chiapas,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,0,0,0,1,,,,,,,,
2026,7,Chiapas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,48,54,47,55,,,,,,,,
2026,7,Chiapas,El patrimonio,Despojo,Despojo,Despojo,5,9,10,8,,,,,,,,
2026,7,Chiapas,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,3,0,0,0,,,,,,,,
2026,7,Chiapas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,53,60,78,87,,,,,,,,
2026,7,Chiapas,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,,,,,,,,
2026,7,Chiapas,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,14,11,3,14,,,,,,,,
2026,7,Chiapas,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,1,1,0,,,,,,,,
2026,7,Chiapas,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,1,0,1,,,,,,,,
2026,7,Chiapas,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,0,0,0,0,,,,,,,,
2026,7,Chiapas,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0,0,,,,,,,,
2026,7,Chiapas,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,0,,,,,,,,
2026,7,Chiapas,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,0,0,,,,,,,,
2026,7,Chiapas,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,1,0,1,0,,,,,,,,
2026,7,Chiapas,La sociedad,Discriminación,Discriminación,Discriminación,1,1,2,3,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,22,49,56,34,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,38,52,80,63,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,62,70,92,79,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,3,3,2,5,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,2,2,3,4,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,1,2,0,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,5,3,2,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,4,6,6,4,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,8,3,6,2,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,3,0,0,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,17,16,20,22,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,0,0,0,3,,,,,,,,
2026,7,Chiapas,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,0,1,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,13,5,0,9,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,75,62,4,71,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,21,24,7,36,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,105,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,7,6,18,21,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,21,22,18,20,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,5,1,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,32,37,59,41,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,24,31,42,44,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,18,16,23,26,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,262,270,341,306,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,68,89,123,89,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,33,18,0,17,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,96,99,65,62,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,8,90,59,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,0,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,2,0,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,1,1,0,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,4,1,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,1,2,3,3,,,,,,,,
2026,8,Chihuahua,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,,,,,,,,
2026,8,Chihuahua,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,3,5,4,3,,,,,,,,
2026,8,Chihuahua,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,2,10,11,6,,,,,,,,
2026,8,Chihuahua,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,1,0,0,,,,,,,,
2026,8,Chihuahua,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,0,,,,,,,,
2026,8,Chihuahua,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,2,2,0,,,,,,,,
2026,8,Chihuahua,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,,,,,,,,
2026,8,Chihuahua,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,,,,,,,,
2026,8,Chihuahua,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,32,24,27,21,,,,,,,,
2026,8,Chihuahua,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,65,43,66,47,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,114,128,171,120,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,5,6,6,6,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,22,30,35,35,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,4,7,10,8,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,60,71,95,76,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,16,17,24,30,,,,,,,,
2026,8,Chihuahua,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,38,31,41,48,,,,,,,,
2026,8,Chihuahua,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,98,123,94,124,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a casa habitación,Con violencia,2,7,3,4,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a casa habitación,Sin violencia,112,120,137,112,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,21,20,28,25,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,136,129,147,126,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,3,2,2,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,38,26,35,32,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de autopartes,Con violencia,1,0,2,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de autopartes,Sin violencia,20,19,14,15,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a transportista,Con violencia,2,0,0,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a transportista,Sin violencia,1,1,0,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,6,5,4,6,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,10,5,9,7,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,2,0,1,4,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,8,0,3,4,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo en transporte público individual,Con violencia,2,0,0,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,1,1,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,1,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,0,2,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,3,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,1,0,1,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a negocio,Con violencia,12,25,13,14,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo a negocio,Sin violencia,83,117,111,102,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de ganado,Con violencia,1,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de ganado,Sin violencia,22,11,11,16,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,4,1,5,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,2,0,1,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,0,0,0,1,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,6,12,6,13,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Otros robos,Con violencia,36,31,40,33,,,,,,,,
2026,8,Chihuahua,El patrimonio,Robo,Otros robos,Sin violencia,210,178,304,233,,,,,,,,
2026,8,Chihuahua,El patrimonio,Fraude,Fraude,Fraude,398,375,407,410,,,,,,,,
2026,8,Chihuahua,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,114,128,163,144,,,,,,,,
2026,8,Chihuahua,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,1,0,0,2,,,,,,,,
2026,8,Chihuahua,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,12,9,15,18,,,,,,,,
2026,8,Chihuahua,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,0,0,0,0,,,,,,,,
2026,8,Chihuahua,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,627,616,799,688,,,,,,,,
2026,8,Chihuahua,El patrimonio,Despojo,Despojo,Despojo,43,52,68,63,,,,,,,,
2026,8,Chihuahua,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,9,2,4,6,,,,,,,,
2026,8,Chihuahua,La familia,Violencia familiar,Violencia familiar,Violencia familiar,905,992,1280,1154,,,,,,,,
2026,8,Chihuahua,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,194,202,204,184,,,,,,,,
2026,8,Chihuahua,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,7,5,15,19,,,,,,,,
2026,8,Chihuahua,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,9,6,8,10,,,,,,,,
2026,8,Chihuahua,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,1,1,1,1,,,,,,,,
2026,8,Chihuahua,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,1,1,0,,,,,,,,
2026,8,Chihuahua,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,0,,,,,,,,
2026,8,Chihuahua,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,3,1,0,,,,,,,,
2026,8,Chihuahua,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,0,1,0,0,,,,,,,,
2026,8,Chihuahua,La sociedad,Discriminación,Discriminación,Discriminación,11,7,22,8,,,,,,,,
